ra          |dec          |radius          
42.4    21.2136111111    1.1220184543
42.4    14.6302777778    1.04712854805
42.4204166667    41.0552777778    0.741310241301
42.425    -0.521944444444    1.02329299228
42.4395833333    38.0680555556    1.47910838817
42.44125    46.9769444444    2.75422870334
42.4416666667    41.0522222222    1.51356124844
42.4429166667    -52.3808333333    0.831763771103
42.4504166667    41.4630555556    0.724435960075
42.4666666667    34.9883333333    0.776247116629
42.45    22.7216666667    1.1481536215
42.4695833333    14.4027777778    0.954992586021
42.475    -0.986111111111    1.28824955169
42.4945833333    -12.1644444444    1.81970085861
42.51875    41.3894444444    1.47910838817
42.525    39.2061111111    1.1481536215
42.55    18.3561111111    1.1481536215
42.55    0.106111111111    0.933254300797
42.55    8.17277777778    0.954992586021
42.55    47.5394444444    1.77827941004
42.57375    -8.59722222222    2.23872113857
42.5833333333    19.1136111111    0.891250938134
42.6008333333    46.6977777778    1.90546071796
42.60875    -31.5591666667    1.1220184543
42.62625    -34.8644444444    2.6302679919
42.63    43.6583333333    1.17489755494
42.6341666667    -31.3961111111    0.933254300797
42.625    13.3294444444    1.47910838817
42.6504166667    -31.5194444444    1.0
42.65    20.6694444444    1.09647819614
42.6633333333    -1.73277777778    0.794328234724
42.66625    -2.98777777778    1.23026877081
42.6691666667    41.6716666667    1.90546071796
42.6845833333    -6.74638888889    1.34896288259
42.675    16.0130555556    0.954992586021
42.675    33.5130555556    0.954992586021
42.7120833333    22.7725    1.0
42.7254166667    -54.9747222222    1.47910838817
42.75125    37.4661111111    1.77827941004
42.7541666667    46.9544444444    1.73780082875
42.76875    4.4525    0.446683592151
42.78875    2.59305555556    1.51356124844
42.775    -14.7097222222    1.07151930524
42.775    8.07638888889    1.73780082875
42.8    25.4097222222    0.977237220956
42.8    41.5763888889    1.25892541179
42.8270833333    -28.2016666667    1.47910838817
42.825    47.2016666667    1.23026877081
42.84625    16.0422222222    1.07151930524
42.875    13.5755555556    1.20226443462
42.8995833333    -25.7002777778    1.0
42.9    -0.733611111111    1.04712854805
42.9283333333    -42.7502777778    1.20226443462
42.93    42.8286111111    1.73780082875
42.925    -16.6286111111    1.77827941004
42.975    -1.17861111111    3.6307805477
42.975    0.678611111111    1.1220184543
42.995    -33.3388888889    3.09029543251
43.025    4.38888888889    1.02329299228
43.025    12.1388888889    1.1481536215
43.025    13.9888888889    1.41253754462
43.0775    -1.29638888889    0.776247116629
43.0775    44.0652777778    0.776247116629
43.0866666667    -57.9477777778    1.41253754462
43.09375    -31.8175    0.707945784384
43.075    1.98416666667    1.44543977075
43.0975    -8.51111111111    1.44543977075
43.115    -30.7775    0.977237220956
43.1    -14.5275    1.1220184543
43.15    41.3275    1.23026877081
43.1695833333    41.3963888889    1.1220184543
43.1858333333    46.9375    1.94984459976
43.195    -14.5297222222    1.17489755494
43.2    13.2630555556    0.870963589956
43.2133333333    42.2055555556    1.90546071796
43.215    -1.27583333333    2.23872113857
43.22375    -24.7861111111    0.616595001861
43.2804166667    25.4872222222    1.62181009736
43.275    13.0372222222    1.34896288259
43.3345833333    -17.6016666667    0.741310241301
43.325    6.535    1.41253754462
43.3445833333    31.6880555556    1.31825673856
43.3725    -30.86    1.58489319246
43.3908333333    -83.1425    1.47910838817
43.3945833333    41.8858333333    1.44543977075
43.415    -34.1969444444    1.04712854805
43.415    41.7258333333    1.04712854805
43.4    6.27583333333    1.65958690744
43.4216666667    13.0152777778    2.75422870334
43.4591666667    12.8483333333    2.18776162395
43.4683333333    2.29    1.3803842646
43.47375    -72.7597222222    1.25892541179
43.475    5.99305555556    0.954992586021
43.5004166667    36.4308333333    1.34896288259
43.51    2.96194444444    2.29086765277
43.5    6.26194444444    1.1220184543
43.5495833333    -52.9141666667    1.04712854805
43.5945833333    31.2936111111    1.41253754462
43.6    11.7436111111    1.65958690744
43.61    42.6502777778    3.0199517204
43.6154166667    41.5802777778    4.3651583224
43.62125    -47.1777777778    0.912010839356
43.6383333333    -18.6358333333    3.2359365693
43.64    -10.0269444444    1.69824365246
43.65    12.0269444444    1.1481536215
43.65    9.37694444444    1.1220184543
43.67375    -30.4294444444    1.65958690744
43.6770833333    -52.0963888889    1.1481536215
43.6883333333    -25.1094444444    0.63095734448
43.6883333333    41.315    0.63095734448
43.7058333333    -30.6794444444    0.912010839356
43.7254166667    -6.37361111111    1.69824365246
43.7341666667    -21.8977777778    1.31825673856
43.73875    -17.0513888889    1.73780082875
43.7629166667    -1.18888888889    0.891250938134
43.7908333333    -0.177777777778    0.933254300797
43.775    51.9111111111    1.99526231497
43.8004166667    -0.183333333333    1.1481536215
43.8004166667    24.6336111111    1.1481536215
43.8    12.2169444444    1.58489319246
43.8333333333    46.3361111111    1.31825673856
43.8333333333    6.11944444444    1.31825673856
43.825    8.81944444444    1.20226443462
43.9158333333    -27.4236111111    1.73780082875
43.925    75.1569444444    2.39883291902
43.925    36.6902777778    1.25892541179
43.93375    -14.2080555556    1.34896288259
43.9433333333    33.7663888889    1.99526231497
43.9533333333    1.07777777778    1.3803842646
43.95    6.21111111111    1.41253754462
43.9741666667    32.335    1.1220184543
43.975    6.485    1.62181009736
43.98875    0.691944444444    1.41253754462
43.975    38.1419444444    1.3803842646
44.0    -1.70861111111    1.04712854805
44.0    15.7919444444    1.07151930524
44.0308333333    41.6311111111    1.0
44.025    37.0811111111    1.34896288259
44.045    -15.3977777778    1.3803842646
44.0675    -71.8530555556    1.47910838817
44.075    75.0863888889    1.04712854805
44.075    4.53638888889    1.25892541179
44.075    37.0197222222    1.23026877081
44.075    6.15305555556    1.07151930524
44.09    -32.1858333333    1.1220184543
44.1    0.869166666667    1.1220184543
44.1358333333    -2.77166666667    0.645654229035
44.1445833333    48.6902777778    1.65958690744
44.1491666667    43.0477777778    1.23026877081
44.15    18.7144444444    1.0
44.1608333333    41.3336111111    1.20226443462
44.175    7.31694444444    1.3803842646
44.175    15.9669444444    1.20226443462
44.2    50.6336111111    1.31825673856
44.2    4.96694444444    1.20226443462
44.2179166667    -54.5730555556    8.51138038202
44.225    36.3397222222    1.20226443462
44.2725    -7.68833333333    1.44543977075
44.275    5.32166666667    0.954992586021
44.275    17.505    2.45470891569
44.2891666667    1.32722222222    1.17489755494
44.275    -0.210555555556    1.0
44.295    2.77555555556    1.58489319246
44.325    44.7588888889    1.44543977075
44.325    45.1588888889    1.58489319246
44.3491666667    -0.31    0.588843655356
44.35    10.4933333333    1.02329299228
44.3516666667    -35.5683333333    1.41253754462
44.35    10.435    1.02329299228
44.375    10.1183333333    1.25892541179
44.375    5.96833333333    1.25892541179
44.375    41.5163888889    1.25892541179
44.375    8.13305555556    0.977237220956
44.4    6.04972222222    0.831763771103
44.4    27.5833333333    0.831763771103
44.4541666667    -36.7172222222    2.1379620895
44.4570833333    -10.1677777778    2.57039578277
44.4729166667    -2.34722222222    2.88403150313
44.475    11.1805555556    1.90546071796
44.5145833333    35.2577777778    2.29086765277
44.5179166667    25.4394444444    0.741310241301
44.5254166667    -74.4566666667    2.1379620895
44.5391666667    24.0327777778    0.741310241301
44.5441666667    48.1477777778    1.3803842646
44.545    3.36138888889    1.3803842646
44.54875    -52.7286111111    1.20226443462
44.55    36.4952777778    1.47910838817
44.5725    25.4438888889    0.741310241301
44.5725    32.3361111111    0.741310241301
44.575    -2.03611111111    1.31825673856
44.575    6.08611111111    1.31825673856
44.6004166667    -4.29694444444    2.29086765277
44.6    3.86361111111    2.34422881532
44.625    6.31361111111    1.02329299228
44.65375    -18.6991666667    1.34896288259
44.65    25.2991666667    1.23026877081
44.67125    -15.7033333333    1.62181009736
44.6720833333    3.43388888889    0.489778819368
44.6841666667    25.7583333333    1.28824955169
44.6841666667    25.4111111111    1.28824955169
44.6970833333    -32.0977777778    2.51188643151
44.7041666667    -34.9494444444    0.954992586021
44.72875    -36.6113888889    0.891250938134
44.7333333333    -12.3988888889    1.44543977075
44.7333333333    6.26555555556    1.44543977075
44.7333333333    41.2883333333    1.44543977075
44.725    75.755    5.75439937337
44.7479166667    -56.1783333333    0.776247116629
44.7691666667    32.6322222222    1.23026877081
44.7729166667    33.9138888889    1.20226443462
44.79375    -4.47222222222    1.17489755494
44.775    16.0222222222    1.17489755494
44.825    7.28888888889    1.3803842646
44.8458333333    47.0780555556    1.99526231497
44.85    37.0113888889    1.31825673856
44.9    44.5280555556    1.44543977075
44.9275    25.2375    3.80189396321
44.95875    2.77138888889    1.31825673856
44.975    6.50472222222    0.707945784384
44.975    24.2213888889    1.23026877081
44.9908333333    36.8197222222    1.81970085861
44.9908333333    39.4988888889    1.81970085861
45.0766666667    -23.3058333333    1.02329299228
45.0916666667    -17.1527777778    2.23872113857
45.0945833333    34.0727777778    1.17489755494
45.1    44.6394444444    1.31825673856
45.1    -11.4227777778    1.41253754462
45.1325    -15.7361111111    1.51356124844
45.125    49.0361111111    3.09029543251
45.15    35.6361111111    1.3803842646
45.15625    35.1691666667    1.23026877081
45.1566666667    40.2519444444    2.57039578277
45.15    11.8352777778    1.41253754462
45.165    32.6466666667    0.954992586021
45.16625    0.0183333333333    1.44543977075
45.1770833333    -22.1411111111    1.17489755494
45.175    11.7744444444    1.34896288259
45.1908333333    23.1827777778    1.07151930524
45.2    44.4494444444    1.62181009736
45.2479166667    43.0172222222    1.47910838817
45.2629166667    -0.743055555556    1.0
45.2925    41.3961111111    1.69824365246
45.3075    44.955    2.45470891569
45.3104166667    44.8975    3.38844156139
45.3129166667    -28.4683333333    1.28824955169
45.35    17.835    1.09647819614
45.3766666667    37.7658333333    1.94984459976
45.4004166667    -14.8369444444    2.23872113857
45.4016666667    31.8197222222    1.65958690744
45.42625    35.2052777778    3.16227766017
45.4275    28.7355555556    1.23026877081
45.4745833333    35.7333333333    1.99526231497
45.4745833333    51.1466666667    1.99526231497
45.4995833333    42.5852777778    1.54881661891
45.5029166667    -38.6772222222    0.831763771103
45.5166666667    36.0991666667    1.1220184543
45.5283333333    41.5938888889    1.44543977075
45.53125    29.1069444444    3.2359365693
45.53375    -54.4125    1.1481536215
45.54    -35.6875    1.20226443462
45.5504166667    17.3441666667    1.73780082875
45.5879166667    51.9652777778    0.933254300797
45.6    46.4486111111    1.25892541179
45.625    39.7819444444    1.41253754462
45.63625    -57.8597222222    1.28824955169
45.6416666667    2.19583333333    1.3803842646
45.6570833333    -22.8677777778    5.49540873858
45.66    -18.8977777778    4.89778819368
45.6845833333    41.6252777778    1.62181009736
45.7479166667    -9.1325    1.25892541179
45.75    -1.96583333333    1.09647819614
45.78875    -23.1983333333    0.954992586021
45.78875    16.4402777778    0.954992586021
45.78875    4.27361111111    0.954992586021
45.85125    -15.6236111111    1.73780082875
45.85    4.49027777778    1.1220184543
45.8529166667    -50.4952777778    1.34896288259
45.85    74.6619444444    1.73780082875
45.85875    -15.6622222222    0.794328234724
45.87875    -15.6855555556    0.56234132519
45.8795833333    -20.1769444444    1.54881661891
45.8945833333    -15.6791666667    0.56234132519
45.8954166667    -18.3686111111    1.17489755494
45.89625    46.3844444444    5.2480746025
45.8970833333    -12.0763888889    1.47910838817
45.875    1.94305555556    0.954992586021
45.9104166667    -15.6138888889    2.34422881532
45.9295833333    30.62    1.1481536215
45.93125    -15.4847222222    0.933254300797
45.9554166667    -1.10388888889    1.69824365246
45.95875    -25.2722222222    1.90546071796
45.96875    9.61333333333    0.616595001861
45.9708333333    -52.1175    1.17489755494
45.95    74.4175    2.08929613085
45.9775    -11.9922222222    2.81838293126
45.9791666667    -14.2972222222    1.47910838817
45.975    30.2638888889    1.1481536215
45.9845833333    -39.4408333333    1.34896288259
45.9958333333    43.3980555556    3.31131121483
46.0    -12.0313888889    1.04712854805
46.0345833333    -26.0675    3.31131121483
46.05    1.75083333333    1.07151930524
46.075    -6.98416666667    1.34896288259
46.075    48.2675    1.58489319246
46.1325    -27.4594444444    1.09647819614
46.13625    42.3394444444    1.86208713666
46.1554166667    42.3627777778    0.489778819368
46.1554166667    5.44611111111    0.489778819368
46.16625    -12.3422222222    1.09647819614
46.175    47.3088888889    1.77827941004
46.2066666667    54.1161111111    0.912010839356
46.225    21.3994444444    1.47910838817
46.27875    -45.9636111111    3.0199517204
46.2875    1.09361111111    1.65958690744
46.3    -60.5822222222    1.07151930524
46.3804166667    42.8358333333    3.6307805477
46.375    -2.58583333333    1.3803842646
46.4183333333    33.3933333333    0.933254300797
46.4333333333    36.7880555556    4.07380277804
46.425    22.2047222222    1.90546071796
46.45    16.1047222222    1.25892541179
46.4795833333    41.5925    1.51356124844
46.4945833333    -19.3922222222    1.69824365246
46.5129166667    -15.6116666667    1.99526231497
46.5    1.61166666667    0.954992586021
46.5270833333    -39.0358333333    1.77827941004
46.5408333333    42.3719444444    4.67735141287
46.5495833333    -9.54138888889    1.86208713666
46.5533333333    41.8505555556    2.08929613085
46.61875    -9.73194444444    1.62181009736
46.6258333333    -66.7752777778    1.90546071796
46.6366666667    41.4855555556    1.47910838817
46.6683333333    -32.8647222222    1.3803842646
46.6891666667    -25.7197222222    1.99526231497
46.71875    -0.796666666667    2.18776162395
46.7333333333    -9.54361111111    1.09647819614
46.73625    41.5319444444    1.20226443462
46.725    -14.0319444444    1.51356124844
46.7533333333    36.1677777778    1.94984459976
46.7545833333    -66.9372222222    1.1481536215
46.7708333333    46.6208333333    1.65958690744
46.775    34.3375    1.25892541179
46.7879166667    41.7497222222    1.1220184543
46.79    -9.59222222222    1.58489319246
46.8045833333    -31.4002777778    2.45470891569
46.8275    -9.61194444444    0.660693448008
46.8475    37.8355555556    2.1379620895
46.85    2.51888888889    1.02329299228
46.86125    -12.5875    1.04712854805
46.8866666667    42.3872222222    1.17489755494
46.9091666667    39.2708333333    0.891250938134
46.9179166667    -66.6694444444    1.25892541179
46.9183333333    -39.6055555556    1.20226443462
46.95    3.15555555556    1.0
47.00375    23.6483333333    1.1220184543
47.04625    -22.9611111111    1.44543977075
47.04625    -22.9241666667    1.34896288259
47.0633333333    38.3816666667    2.57039578277
47.0654166667    -4.25972222222    1.04712854805
47.0658333333    36.4491666667    1.77827941004
47.0683333333    -22.9841666667    0.588843655356
47.1104166667    4.11222222222    1.41253754462
47.1125    -23.0561111111    1.94984459976
47.1    -7.80611111111    1.41253754462
47.1175    2.10833333333    1.25892541179
47.125    20.775    1.17489755494
47.2016666667    -7.04222222222    1.34896288259
47.205    -35.235    1.1481536215
47.225    70.5516666667    3.16227766017
47.22875    41.4672222222    1.44543977075
47.2391666667    -2.95166666667    1.09647819614
47.2879166667    -10.2925    1.44543977075
47.3    39.6925    1.1220184543
47.3225    38.6497222222    1.99526231497
47.3245833333    42.9727777778    1.65958690744
47.3295833333    80.1319444444    1.47910838817
47.3766666667    -17.4155555556    1.28824955169
47.38    -4.91222222222    1.51356124844
47.3833333333    -49.5958333333    0.707945784384
47.4025    -25.2538888889    1.47910838817
47.4    18.4872222222    1.54881661891
47.4083333333    -41.0308333333    5.01187233627
47.4129166667    -7.84694444444    1.51356124844
47.4283333333    40.9744444444    1.23026877081
47.43875    -20.5811111111    7.41310241301
47.47    -10.05    1.3803842646
47.48375    16.0302777778    1.09647819614
47.5    42.1136111111    1.20226443462
47.5095833333    -20.5991666667    0.933254300797
47.5108333333    -53.3344444444    4.89778819368
47.525    33.8511111111    1.1481536215
47.5395833333    31.9241666667    1.44543977075
47.55    42.1741666667    1.20226443462
47.5558333333    40.7663888889    1.34896288259
47.56    42.2211111111    1.65958690744
47.5854166667    -22.4044444444    3.6307805477
47.575    20.4044444444    1.62181009736
47.6025    -33.1547222222    2.34422881532
47.6266666667    22.9019444444    1.1220184543
47.6366666667    -1.27555555556    1.09647819614
47.625    41.5255555556    1.1481536215
47.7    44.1922222222    1.25892541179
47.7195833333    -10.7477777778    1.62181009736
47.7241666667    -2.55361111111    1.07151930524
47.7325    45.0175    1.73780082875
47.75    -2.4175    1.51356124844
47.7629166667    40.6222222222    1.51356124844
47.7729166667    35.3872222222    2.57039578277
47.7825    35.3244444444    1.1220184543
47.8    -4.24111111111    1.54881661891
47.8070833333    41.3636111111    1.65958690744
47.81125    -8.92194444444    2.95120922667
47.8    1.32194444444    0.457088189615
47.8308333333    -8.90222222222    1.23026877081
47.8316666667    1.31277777778    0.724435960075
47.8625    35.4580555556    1.44543977075
47.9    -10.6247222222    1.07151930524
47.9479166667    -0.403333333333    1.62181009736
47.9479166667    -50.7033333333    1.62181009736
47.9995833333    -1.16222222222    1.51356124844
48.01625    28.1255555556    1.09647819614
48.0216666667    -42.5530555556    0.676082975392
48.0354166667    -25.1311111111    1.47910838817
48.025    40.2644444444    1.34896288259
48.0591666667    -10.4805555556    3.54813389234
48.08375    -83.1241666667    1.73780082875
48.125    12.4075    1.3803842646
48.13875    39.3177777778    2.04173794467
48.19    -0.333888888889    0.933254300797
48.1983333333    -5.26861111111    1.09647819614
48.20125    -31.4866666667    1.51356124844
48.2020833333    -5.22444444444    1.17489755494
48.2    18.7911111111    1.0
48.2154166667    4.705    2.04173794467
48.2320833333    22.5219444444    0.63095734448
48.2404166667    -17.9286111111    1.41253754462
48.2633333333    42.4566666667    1.23026877081
48.26625    -57.3575    3.46736850453
48.3    42.7741666667    1.34896288259
48.3166666667    -31.6522222222    0.870963589956
48.325    17.9855555556    1.1220184543
48.325    41.075    1.1220184543
48.3741666667    44.1311111111    2.69153480393
48.38625    -25.7252777778    4.1686938347
48.4179166667    -25.1891666667    3.98107170553
48.425    2.7725    1.07151930524
48.43875    -0.241666666667    1.73780082875
48.4745833333    33.9663888889    1.02329299228
48.4941666667    -21.9861111111    0.954992586021
48.52    -21.7747222222    1.34896288259
48.5320833333    -37.9913888889    1.23026877081
48.5354166667    41.2919444444    1.62181009736
48.5354166667    42.7488888889    1.62181009736
48.5379166667    -1.63611111111    1.47910838817
48.53875    -2.82277777778    5.3703179637
48.525    16.4894444444    1.47910838817
48.5633333333    35.5397222222    1.54881661891
48.5995833333    2.67805555556    0.812830516164
48.6    -2.80027777778    1.77827941004
48.6    -1.88361111111    1.1481536215
48.625    39.7836111111    1.34896288259
48.65    -4.76694444444    2.18776162395
48.66875    39.6175    1.44543977075
48.675    40.2841666667    1.58489319246
48.6991666667    42.2225    2.29086765277
48.74125    39.3486111111    1.25892541179
48.7541666667    -30.7088888889    1.3803842646
48.7554166667    37.8811111111    1.3803842646
48.75625    42.0358333333    1.04712854805
48.7729166667    -54.8175    1.34896288259
48.775    30.9341666667    1.25892541179
48.8108333333    41.9805555556    0.954992586021
48.8    -7.26388888889    1.44543977075
48.8245833333    42.6958333333    1.51356124844
48.8245833333    41.6125    1.51356124844
48.8383333333    41.355    2.23872113857
48.8904166667    -15.88    0.851138038202
48.90625    -3.46805555556    0.269153480393
48.9266666667    -33.5427777778    1.1481536215
48.9429166667    -12.0241666667    1.90546071796
48.95    41.8575    1.20226443462
48.9591666667    -58.5733333333    1.65958690744
49.0    9.17333333333    1.41253754462
49.0020833333    -5.50027777778    1.86208713666
49.0033333333    -2.42722222222    1.51356124844
49.0033333333    40.8858333333    2.88403150313
49.00375    42.0741666667    1.41253754462
49.0220833333    -34.3597222222    1.23026877081
49.0233333333    -13.0352777778    1.28824955169
49.0258333333    40.8047222222    0.933254300797
49.0370833333    -10.675    1.31825673856
49.0379166667    -24.1997222222    1.23026877081
49.075    41.1997222222    1.41253754462
49.1091666667    41.5302777778    1.51356124844
49.1141666667    35.0697222222    2.69153480393
49.13375    -0.468888888889    1.54881661891
49.1791666667    41.3241666667    1.51356124844
49.1845833333    80.7933333333    3.0199517204
49.175    6.01    1.34896288259
49.195    40.0036111111    1.25892541179
49.22375    -35.5405555556    2.75422870334
49.2470833333    31.5672222222    2.08929613085
49.2491666667    41.3563888889    1.34896288259
49.2491666667    41.6338888889    1.34896288259
49.2683333333    -22.8655555556    2.29086765277
49.2695833333    15.4791666667    0.851138038202
49.2783333333    31.5886111111    1.04712854805
49.3    37.1386111111    0.776247116629
49.3    3.58861111111    1.17489755494
49.3058333333    -32.5758333333    2.29086765277
49.3233333333    -41.1077777778    9.77237220956
49.3333333333    -33.6908333333    1.17489755494
49.325    -15.0741666667    1.28824955169
49.35    36.5741666667    1.73780082875
49.3491666667    -39.2605555556    1.17489755494
49.3645833333    41.405    1.25892541179
49.35    -0.0716666666667    1.1220184543
49.375    37.0383333333    1.99526231497
49.375    38.0383333333    1.65958690744
49.3833333333    -54.3563888889    1.02329299228
49.4029166667    -1.81833333333    1.1481536215
49.4    -1.685    1.02329299228
49.4341666667    -57.4466666667    1.3803842646
49.4395833333    -10.2888888889    1.73780082875
49.46    41.9675    1.31825673856
49.46    41.4511111111    1.31825673856
49.4683333333    43.3041666667    1.28824955169
49.4729166667    -7.29861111111    1.54881661891
49.4879166667    -0.171388888889    0.954992586021
49.48875    -44.2383333333    1.0
49.535    41.7544444444    1.07151930524
49.525    40.3544444444    1.23026877081
49.5633333333    -27.6111111111    2.95120922667
49.5645833333    -66.4975    9.12010839356
49.5658333333    41.8575    2.29086765277
49.5658333333    41.4741666667    2.29086765277
49.5658333333    41.41    2.29086765277
49.6379166667    -25.8369444444    2.88403150313
49.65    37.6036111111    1.65958690744
49.68    42.2958333333    1.54881661891
49.6808333333    -23.7822222222    1.99526231497
49.6870833333    41.4677777778    1.31825673856
49.6870833333    41.4883333333    1.09647819614
49.68875    43.2405555556    2.18776162395
49.7    41.0738888889    1.20226443462
49.7075    -13.0627777778    1.1220184543
49.7079166667    -1.97277777778    1.81970085861
49.7220833333    40.5961111111    1.34896288259
49.725    8.79611111111    1.1481536215
49.725    -10.5627777778    1.58489319246
49.74375    41.4716666667    1.81970085861
49.74375    -53.8736111111    1.81970085861
49.74375    41.3530555556    1.81970085861
49.775    -11.3363888889    1.58489319246
49.79875    39.4433333333    1.20226443462
49.80875    -19.1011111111    2.23872113857
49.80875    41.6344444444    2.23872113857
49.8233333333    -12.1030555556    1.3803842646
49.8233333333    41.1363888889    1.3803842646
49.83875    41.4922222222    2.51188643151
49.8533333333    -49.5997222222    3.80189396321
49.85    81.3497222222    2.04173794467
49.85    40.4791666667    2.04173794467
49.8633333333    41.5402777778    1.31825673856
49.8641666667    41.6352777778    1.23026877081
49.85    8.13527777778    1.28824955169
49.85    40.7352777778    1.47910838817
49.8929166667    -32.4647222222    1.86208713666
49.8929166667    41.5805555556    1.86208713666
49.9    38.4305555556    1.20226443462
49.92    -19.4113888889    6.3095734448
49.9208333333    41.5488888889    0.63095734448
49.925    9.74888888889    1.20226443462
49.925    41.6322222222    1.20226443462
49.9295833333    0.565    0.794328234724
49.925    0.565    0.912010839356
49.925    40.465    1.34896288259
49.925    41.2816666667    1.34896288259
49.9520833333    41.5125    2.57039578277
49.9520833333    41.5958333333    2.57039578277
49.9616666667    -26.06    3.89045144994
49.9658333333    41.5736111111    0.977237220956
49.9766666667    41.5638888889    1.94984459976
49.975    -3.59722222222    1.54881661891
49.98875    3.58972222222    1.47910838817
50.0070833333    41.2513888889    1.90546071796
50.0154166667    1.36138888889    2.1379620895
50.0216666667    40.9063888889    1.07151930524
50.0229166667    -66.7025    1.25892541179
50.0266666667    41.63    1.20226443462
50.0283333333    -52.1872222222    3.0199517204
50.0404166667    -6.2625    1.17489755494
50.0504166667    41.3680555556    1.73780082875
50.05375    -2.11222222222    1.62181009736
50.0641666667    -10.8633333333    0.56234132519
50.0645833333    41.3983333333    0.891250938134
50.05    80.2483333333    0.933254300797
50.0720833333    -26.4636111111    1.54881661891
50.075    -2.09694444444    0.741310241301
50.075    -54.2802777778    0.741310241301
50.0954166667    -10.8675    0.446683592151
50.0954166667    4.14916666667    0.446683592151
50.125    37.4991666667    1.28824955169
50.125    17.3158333333    1.99526231497
50.1475    -18.7155555556    2.23872113857
50.1595833333    -54.2958333333    1.31825673856
50.1595833333    -1.03527777778    1.31825673856
50.1670833333    -22.9305555556    0.831763771103
50.17875    -1.10888888889    1.41253754462
50.17875    -1.0025    1.41253754462
50.17875    -1.05416666667    1.41253754462
50.19    -1.045    0.977237220956
50.2    39.095    1.17489755494
50.21625    38.2538888889    2.1379620895
50.24125    41.8933333333    1.1481536215
50.2429166667    -25.5127777778    1.07151930524
50.24625    -0.367777777778    1.3803842646
50.25    40.7844444444    1.69824365246
50.2666666667    -37.1011111111    1.99526231497
50.3033333333    -4.58416666667    1.25892541179
50.325    41.9175    1.62181009736
50.325    17.8508333333    1.09647819614
50.325    41.46    1.09647819614
50.325    7.42666666667    1.69824365246
50.3458333333    -2.31694444444    1.3803842646
50.35    40.8002777778    1.73780082875
50.37    -43.585    1.25892541179
50.37    -49.5516666667    1.25892541179
50.4025    41.3927777778    1.47910838817
50.4170833333    41.3605555556    1.62181009736
50.4695833333    -15.6808333333    1.58489319246
50.4808333333    -13.6508333333    1.1220184543
50.4808333333    -13.6486111111    1.1220184543
50.5    -1.06527777778    1.04712854805
50.5129166667    40.8641666667    1.28824955169
50.52125    42.1713888889    1.09647819614
50.5241666667    -37.5866666667    2.88403150313
50.5275    -15.4005555556    2.18776162395
50.5483333333    40.7269444444    0.933254300797
50.5733333333    -7.09083333333    1.17489755494
50.6    9.44083333333    1.07151930524
50.6191666667    -2.75722222222    1.17489755494
50.625    14.9072222222    1.69824365246
50.6716666667    -4.18777777778    1.51356124844
50.6733333333    -37.2077777778    11.220184543
50.68625    -37.1027777778    2.75422870334
50.675    0.136111111111    1.04712854805
50.69875    -1.92166666667    0.933254300797
50.7241666667    42.5527777778    1.81970085861
50.72875    -42.1880555556    1.44543977075
50.7291666667    -11.2033333333    2.6302679919
50.75    1.36527777778    1.41253754462
50.755    -42.6030555556    0.891250938134
50.7770833333    -21.3761111111    1.58489319246
50.8575    -19.2861111111    1.31825673856
50.8741666667    1.32416666667    1.47910838817
50.875    -16.7908333333    1.1220184543
50.9058333333    -35.7786111111    1.1220184543
50.9091666667    -11.1969444444    1.73780082875
50.9    6.58027777778    1.58489319246
50.925    37.0469444444    1.54881661891
50.92875    36.92    1.04712854805
50.9466666667    -19.7536111111    1.69824365246
50.9533333333    40.5577777778    1.65958690744
50.97375    38.6775    2.69153480393
50.975    -37.5088888889    1.41253754462
50.9845833333    -21.5269444444    1.23026877081
50.985    -36.4638888889    3.71535229097
50.975    37.7638888889    1.58489319246
51.0    -3.74722222222    1.3803842646
51.0    17.7472222222    1.77827941004
51.0275    -84.1611111111    1.47910838817
51.075    0.111111111111    0.812830516164
51.1054166667    -21.5425    4.78630092323
51.1516666667    40.6908333333    1.34896288259
51.175    41.9741666667    1.34896288259
51.2016666667    -21.3377777778    2.18776162395
51.2041666667    -3.04194444444    1.90546071796
51.2    38.9419444444    1.1481536215
51.2    -35.4419444444    1.1481536215
51.22375    -60.7383333333    1.1220184543
51.2291666667    -21.7847222222    1.1481536215
51.2325    39.1288888889    1.1481536215
51.225    7.42888888889    1.62181009736
51.24375    -37.0097222222    1.25892541179
51.2575    -5.74583333333    2.1379620895
51.2595833333    -49.2566666667    0.758577575029
51.25    5.20666666667    1.28824955169
51.285    -36.365    1.86208713666
51.3133333333    -39.8966666667    1.1481536215
51.3    42.68    1.34896288259
51.3266666667    -36.3833333333    3.71535229097
51.34875    -25.68    1.02329299228
51.35    40.6466666667    1.23026877081
51.3541666667    -16.2361111111    2.75422870334
51.3570833333    -51.2672222222    0.794328234724
51.3583333333    -6.14111111111    0.446683592151
51.3733333333    41.2413888889    1.34896288259
51.3808333333    -6.13055555556    0.41686938347
51.4166666667    -52.7838888889    2.23872113857
51.425    42.0672222222    1.34896288259
51.46875    40.7486111111    1.81970085861
51.4766666667    -51.3425    0.707945784384
51.4970833333    40.7891666667    1.54881661891
51.5004166667    3.67916666667    0.954992586021
51.5083333333    -32.8958333333    1.54881661891
51.5091666667    -17.5905555556    1.44543977075
51.5095833333    -21.3425    2.34422881532
51.5    42.0425    1.34896288259
51.51375    41.2525    1.34896288259
